budget_per_group,method,replication,panel_mean_estimate
25,learned_occupancy,41,1.8720877247384684
25,learned_occupancy,42,1.8731450360076514
25,learned_occupancy,43,1.8729396621454566
25,learned_occupancy,44,1.8731450360076514
25,learned_occupancy,45,1.8729396621454566
25,learned_occupancy,46,1.8721181666966773
25,learned_occupancy,47,1.8719698168282661
25,learned_occupancy,48,1.8726163803730598
25,learned_occupancy,49,1.872411006510865
25,learned_occupancy,50,1.8720877247384684
25,learned_occupancy,51,1.8722056326486702
25,learned_occupancy,52,1.8731450360076514
25,learned_occupancy,53,1.872411006510865
25,learned_occupancy,54,1.8716465350558693
25,learned_occupancy,55,1.8722056326486702
25,learned_occupancy,56,1.8733504098698464
25,learned_occupancy,57,1.872411006510865
25,learned_occupancy,58,1.8728217542352545
25,learned_occupancy,59,1.8729396621454566
25,learned_occupancy,60,1.8727342882832618
25,learned_occupancy,61,1.8728217542352545
25,learned_occupancy,62,1.8727038463250525
25,learned_occupancy,63,1.8722056326486702
25,learned_occupancy,64,1.8729396621454566
25,learned_occupancy,65,1.872528914421067
25,learned_occupancy,66,1.8720877247384684
25,learned_occupancy,67,1.8716465350558693
25,learned_occupancy,68,1.8729396621454566
25,learned_occupancy,69,1.8720877247384684
25,learned_occupancy,70,1.8720877247384684
25,learned_occupancy,71,1.8731450360076514
25,learned_occupancy,72,1.8720877247384684
25,learned_occupancy,73,1.8730271280974498
25,learned_occupancy,74,1.8720877247384684
25,learned_occupancy,75,1.8722930986006632
25,learned_occupancy,76,1.8727342882832618
25,learned_occupancy,77,1.872528914421067
25,learned_occupancy,78,1.8729396621454566
25,learned_occupancy,79,1.8730295132101669
25,learned_occupancy,80,1.8730271280974498
25,learned_occupancy,81,1.8729396621454566
25,learned_occupancy,82,1.8724984724628577
25,learned_occupancy,83,1.8722056326486702
25,learned_occupancy,84,1.872411006510865
25,learned_occupancy,85,1.8720725037593635
25,learned_occupancy,86,1.8726163803730598
25,learned_occupancy,87,1.8729396621454566
25,learned_occupancy,88,1.8727038463250525
25,learned_occupancy,89,1.8728217542352545
25,learned_occupancy,90,1.8731450360076514
25,learned_occupancy,91,1.8727342882832618
25,learned_occupancy,92,1.8726163803730598
25,learned_occupancy,93,1.8722930986006632
25,learned_occupancy,94,1.8731450360076514
25,learned_occupancy,95,1.8727342882832618
25,learned_occupancy,96,1.8727342882832618
25,learned_occupancy,97,1.8727038463250525
25,learned_occupancy,98,1.8727342882832618
25,learned_occupancy,99,1.8727342882832618
25,learned_occupancy,100,1.8723235405588725
25,learned_occupancy,101,1.8729396621454566
25,learned_occupancy,102,1.8731450360076514
25,learned_occupancy,103,1.8729396621454566
25,learned_occupancy,104,1.8730271280974498
25,learned_occupancy,105,1.8722930986006632
25,learned_occupancy,106,1.8726163803730598
25,learned_occupancy,107,1.8726163803730598
25,learned_occupancy,108,1.8726163803730598
25,learned_occupancy,109,1.8727342882832618
25,learned_occupancy,110,1.8729396621454566
25,learned_occupancy,111,1.8729396621454566
25,learned_occupancy,112,1.8731450360076514
25,learned_occupancy,113,1.8724984724628577
25,learned_occupancy,114,1.8726163803730598
25,learned_occupancy,115,1.8731450360076514
25,learned_occupancy,116,1.8733504098698464
25,learned_occupancy,117,1.872528914421067
25,learned_occupancy,118,1.8730271280974498
25,learned_occupancy,119,1.8733504098698464
25,learned_occupancy,120,1.8729396621454566
25,learned_occupancy,121,1.8733504098698464
25,learned_occupancy,122,1.8724984724628577
25,learned_occupancy,123,1.8727342882832618
25,learned_occupancy,124,1.872795415885925
25,learned_occupancy,125,1.872411006510865
25,learned_occupancy,126,1.8720002587864755
25,learned_occupancy,127,1.8728217542352545
25,learned_occupancy,128,1.8731450360076514
25,learned_occupancy,129,1.8722930986006632
25,learned_occupancy,130,1.8721781671232463
25,learned_occupancy,131,1.8728217542352545
25,learned_occupancy,132,1.8722056326486702
25,learned_occupancy,133,1.8728217542352545
25,learned_occupancy,134,1.8726163803730598
25,learned_occupancy,135,1.8728217542352545
25,learned_occupancy,136,1.872175190690461
25,learned_occupancy,137,1.8724984724628577
25,learned_occupancy,138,1.8717644429660714
25,learned_occupancy,139,1.8729396621454566
25,learned_occupancy,140,1.8727342882832618
25,learned_occupancy,141,1.8724984724628577
25,learned_occupancy,142,1.8727342882832618
25,learned_occupancy,143,1.8726170683869428
25,learned_occupancy,144,1.8731450360076514
25,learned_occupancy,145,1.8730271280974498
25,learned_occupancy,146,1.8728217542352545
25,learned_occupancy,147,1.8726163803730598
25,learned_occupancy,148,1.8730271280974498
25,learned_occupancy,149,1.8731450360076514
25,learned_occupancy,150,1.8722930986006632
25,learned_occupancy,151,1.8726223332386305
25,learned_occupancy,152,1.8726163803730598
25,learned_occupancy,153,1.8729396621454566
25,learned_occupancy,154,1.8726163803730598
25,learned_occupancy,155,1.8731450360076514
25,learned_occupancy,156,1.8718823508762736
25,learned_occupancy,157,1.8727342882832618
25,learned_occupancy,158,1.8722930986006632
25,learned_occupancy,159,1.8733504098698464
25,learned_occupancy,160,1.872411006510865
25,learned_occupancy,161,1.8728730977008032
25,learned_occupancy,162,1.8728217542352545
25,learned_occupancy,163,1.8722930986006632
25,learned_occupancy,164,1.8728883186799081
25,learned_occupancy,165,1.8722930986006632
25,learned_occupancy,166,1.8719698168282661
25,learned_occupancy,167,1.8718823508762736
25,learned_occupancy,168,1.8726163803730598
25,learned_occupancy,169,1.8730271280974498
25,learned_occupancy,170,1.8722930986006632
25,learned_occupancy,171,1.8728217542352545
25,learned_occupancy,172,1.8725014488956433
25,learned_occupancy,173,1.8720877247384684
25,learned_occupancy,174,1.8729396621454566
25,learned_occupancy,175,1.872411006510865
25,learned_occupancy,176,1.8728217542352545
25,learned_occupancy,177,1.8731450360076514
25,learned_occupancy,178,1.8724984724628577
25,learned_occupancy,179,1.8722056326486702
25,learned_occupancy,180,1.8715590691038768
25,learned_occupancy,181,1.872528914421067
25,learned_occupancy,182,1.8726163803730598
25,learned_occupancy,183,1.8730271280974498
25,learned_occupancy,184,1.8726163803730598
25,learned_occupancy,185,1.8724984724628577
25,learned_occupancy,186,1.8720877247384684
25,learned_occupancy,187,1.8724984724628577
25,learned_occupancy,188,1.8728217542352545
25,learned_occupancy,189,1.8731450360076514
25,learned_occupancy,190,1.8726163803730598
25,learned_occupancy,191,1.8724984724628577
25,learned_occupancy,192,1.8722930986006632
25,learned_occupancy,193,1.8731450360076514
25,learned_occupancy,194,1.8728217542352545
25,learned_occupancy,195,1.8733504098698464
25,learned_occupancy,196,1.8726163803730598
25,learned_occupancy,197,1.8720877247384684
25,learned_occupancy,198,1.8728217542352545
25,learned_occupancy,199,1.8729910056110055
25,learned_occupancy,200,1.872528914421067
25,learned_occupancy,201,1.872411006510865
25,learned_occupancy,202,1.8714716031518837
25,learned_occupancy,203,1.8733504098698464
25,learned_occupancy,204,1.8727342882832618
25,learned_occupancy,205,1.8726163803730598
25,learned_occupancy,206,1.8722930986006632
25,learned_occupancy,207,1.8729396621454566
25,learned_occupancy,208,1.8728217542352545
25,learned_occupancy,209,1.8717644429660714
25,learned_occupancy,210,1.872411006510865
25,learned_occupancy,211,1.8718823508762736
25,learned_occupancy,212,1.872528914421067
25,learned_occupancy,213,1.8729396621454566
25,learned_occupancy,214,1.8728217542352545
25,learned_occupancy,215,1.872380564552656
25,learned_occupancy,216,1.8727038463250525
25,learned_occupancy,217,1.8729396621454566
25,learned_occupancy,218,1.8726163803730598
25,learned_occupancy,219,1.8722056326486702
25,learned_occupancy,220,1.8726163803730598
25,learned_occupancy,221,1.8727038463250525
25,learned_occupancy,222,1.8722930986006632
25,learned_occupancy,223,1.8726163803730598
25,learned_occupancy,224,1.8722930986006632
25,learned_occupancy,225,1.872528914421067
25,learned_occupancy,226,1.8728369752143592
25,learned_occupancy,227,1.872528914421067
25,learned_occupancy,228,1.8728217542352545
25,learned_occupancy,229,1.8728217542352545
25,learned_occupancy,230,1.8728217542352545
25,learned_occupancy,231,1.8729396621454566
25,learned_occupancy,232,1.8724984724628577
25,learned_occupancy,233,1.8731450360076514
25,learned_occupancy,234,1.8720002587864755
25,learned_occupancy,235,1.871851908918064
25,learned_occupancy,236,1.8726163803730598
25,learned_occupancy,237,1.8729396621454566
25,learned_occupancy,238,1.8730271280974498
25,learned_occupancy,239,1.8719698168282661
25,learned_occupancy,240,1.8733504098698464
25,learned_occupancy,241,1.872411006510865
25,learned_occupancy,242,1.872528914421067
25,learned_occupancy,243,1.8722056326486702
25,learned_occupancy,244,1.8730271280974498
25,learned_occupancy,245,1.8729396621454566
25,learned_occupancy,246,1.8733504098698464
25,learned_occupancy,247,1.872411006510865
25,learned_occupancy,248,1.8733504098698464
25,learned_occupancy,249,1.8731450360076514
25,learned_occupancy,250,1.8733504098698464
25,learned_occupancy,251,1.872528914421067
25,learned_occupancy,252,1.8722056326486702
25,learned_occupancy,253,1.8728217542352545
25,learned_occupancy,254,1.8728217542352545
25,learned_occupancy,255,1.8722056326486702
25,learned_occupancy,256,1.8719698168282661
25,learned_occupancy,257,1.8718823508762736
25,learned_occupancy,258,1.8731450360076514
25,learned_occupancy,259,1.872411006510865
25,learned_occupancy,260,1.8728217542352545
25,learned_occupancy,261,1.8726163803730598
25,learned_occupancy,262,1.8726163803730598
25,learned_occupancy,263,1.872528914421067
25,learned_occupancy,264,1.8718823508762736
25,learned_occupancy,265,1.8731450360076514
25,learned_occupancy,266,1.8730271280974498
25,learned_occupancy,267,1.8722930986006632
25,learned_occupancy,268,1.8720002587864755
25,learned_occupancy,269,1.8719698168282661
25,learned_occupancy,270,1.872761779936533
25,learned_occupancy,271,1.8722930986006632
25,learned_occupancy,272,1.8727342882832618
25,learned_occupancy,273,1.872528914421067
25,learned_occupancy,274,1.8716769770140789
25,learned_occupancy,275,1.8726163803730598
25,learned_occupancy,276,1.8731450360076514
25,learned_occupancy,277,1.8730271280974498
25,learned_occupancy,278,1.872411006510865
25,learned_occupancy,279,1.8727038463250525
25,learned_occupancy,280,1.8726163803730598
25,learned_occupancy,281,1.872528914421067
25,learned_occupancy,282,1.8727342882832618
25,learned_occupancy,283,1.8720877247384684
25,learned_occupancy,284,1.8720877247384684
25,learned_occupancy,285,1.8724984724628577
25,learned_occupancy,286,1.8726163803730598
25,learned_occupancy,287,1.8730271280974498
25,learned_occupancy,288,1.8729396621454566
25,learned_occupancy,289,1.8729396621454566
25,learned_occupancy,290,1.8722056326486702
25,learned_occupancy,291,1.871353695241682
25,learned_occupancy,292,1.8726163803730598
25,learned_occupancy,293,1.8726163803730598
25,learned_occupancy,294,1.8720877247384684
25,learned_occupancy,295,1.872380564552656
25,learned_occupancy,296,1.8730271280974498
25,learned_occupancy,297,1.872411006510865
25,learned_occupancy,298,1.872158414166346
25,learned_occupancy,299,1.8731450360076514
25,oracle_tail,0,1.8722874985765636
25,oracle_tail,1,1.872158183659035
25,oracle_tail,2,1.8727185483016573
25,oracle_tail,3,1.8728990624680588
25,oracle_tail,4,1.8728858915042366
25,oracle_tail,5,1.8726227020246449
25,oracle_tail,6,1.872818954223205
25,oracle_tail,7,1.8729721014492555
25,oracle_tail,8,1.8726896393056764
25,oracle_tail,9,1.8724599184666006
25,oracle_tail,10,1.8726465343331673
25,oracle_tail,11,1.872852422863721
25,oracle_tail,12,1.8725988697161224
25,oracle_tail,13,1.8726323383566383
25,oracle_tail,14,1.8725126597711037
25,oracle_tail,15,1.8725222961030972
25,oracle_tail,16,1.8728858915042366
25,oracle_tail,17,1.8727327442781863
25,oracle_tail,18,1.8725603243881486
25,oracle_tail,19,1.8728620591957141
25,oracle_tail,20,1.8720435817609586
25,oracle_tail,21,1.8724502821346076
25,oracle_tail,22,1.8727423806101797
25,oracle_tail,23,1.8725557647436133
25,oracle_tail,24,1.8724502821346076
25,oracle_tail,25,1.872526855747633
25,oracle_tail,26,1.8720753870453422
25,oracle_tail,27,1.8727327442781863
25,oracle_tail,28,1.8726130656926514
25,oracle_tail,29,1.872752016942173
25,oracle_tail,30,1.873058311394274
25,oracle_tail,31,1.8727935237060023
25,oracle_tail,32,1.8725126597711037
25,oracle_tail,33,1.8727423806101797
25,oracle_tail,34,1.8726227020246449
25,oracle_tail,35,1.8728620591957141
25,oracle_tail,36,1.8727423806101797
25,oracle_tail,37,1.872569960720142
25,oracle_tail,38,1.8728093178912113
25,oracle_tail,39,1.8726130656926514
25,oracle_tail,40,1.872852422863721
25,oracle_tail,41,1.8727423806101797
25,oracle_tail,42,1.8731014163667834
25,oracle_tail,43,1.8726800029736834
25,oracle_tail,44,1.8728427865317272
25,oracle_tail,45,1.8728427865317272
25,oracle_tail,46,1.8724472032079995
25,oracle_tail,47,1.8724599184666006
25,oracle_tail,48,1.8726227020246449
25,oracle_tail,49,1.8722971349085569
25,oracle_tail,50,1.8726368980011743
25,oracle_tail,51,1.8725030234391105
25,oracle_tail,52,1.8727423806101797
25,oracle_tail,53,1.8727565765867087
25,oracle_tail,54,1.8723737085215826
25,oracle_tail,55,1.8722205612955318
25,oracle_tail,56,1.872785485582689
25,oracle_tail,57,1.8726658069971542
25,oracle_tail,58,1.8726992756376704
25,oracle_tail,59,1.8726130656926514
25,oracle_tail,60,1.872244393604054
25,oracle_tail,61,1.8726896393056764
25,oracle_tail,62,1.8727089119696638
25,oracle_tail,63,1.8726896393056764
25,oracle_tail,64,1.8724599184666006
25,oracle_tail,65,1.8725603243881486
25,oracle_tail,66,1.8725364920796261
25,oracle_tail,67,1.8725795970521355
25,oracle_tail,68,1.8727662129187022
25,oracle_tail,69,1.8724502821346076
25,oracle_tail,70,1.8726896393056764
25,oracle_tail,71,1.8727423806101797
25,oracle_tail,72,1.8725030234391105
25,oracle_tail,73,1.8728620591957141
25,oracle_tail,74,1.8724502821346076
25,oracle_tail,75,1.8723975408301046
25,oracle_tail,76,1.8725364920796261
25,oracle_tail,77,1.8727662129187022
25,oracle_tail,78,1.8726034293606582
25,oracle_tail,79,1.872769747550531
25,oracle_tail,80,1.8730336799814118
25,oracle_tail,81,1.8724502821346076
25,oracle_tail,82,1.8723164075725438
25,oracle_tail,83,1.8725030234391105
25,oracle_tail,84,1.8727758492506954
25,oracle_tail,85,1.8725621498013578
