budget_per_group,method,replication,panel_mean_estimate
400,complete_rollout,100,1.8728806407985505
400,complete_rollout,101,1.872942582273282
400,complete_rollout,102,1.8730522673319863
400,complete_rollout,103,1.8731460378627
400,complete_rollout,104,1.8730168888033145
400,complete_rollout,105,1.8730681818599775
400,complete_rollout,106,1.8731071098613383
400,complete_rollout,107,1.8730389858589565
400,complete_rollout,108,1.8730779138603177
400,complete_rollout,109,1.8730230713309655
400,complete_rollout,110,1.8730619993323265
400,complete_rollout,111,1.8730292538586157
400,complete_rollout,112,1.8731265738620193
400,complete_rollout,113,1.8730619993323265
400,complete_rollout,114,1.8728939222715804
400,complete_rollout,115,1.873042535331646
400,complete_rollout,116,1.8730000578575952
400,complete_rollout,117,1.8731460378627
400,complete_rollout,118,1.8729222018548726
400,complete_rollout,119,1.8730389858589565
400,complete_rollout,120,1.8730619993323265
400,complete_rollout,121,1.873042535331646
400,complete_rollout,122,1.8730363528039953
400,complete_rollout,123,1.872990325857255
400,complete_rollout,124,1.873014255748354
400,complete_rollout,125,1.8730584498596372
400,complete_rollout,126,1.8729708618565744
400,complete_rollout,127,1.8730133393306252
400,complete_rollout,128,1.8730911953333476
400,complete_rollout,129,1.8730301702763448
400,complete_rollout,130,1.8730292538586157
400,complete_rollout,131,1.8731628688084194
400,complete_rollout,132,1.8730230713309655
400,complete_rollout,133,1.8730655488050163
400,complete_rollout,134,1.8731301233347089
400,complete_rollout,135,1.8729708618565744
400,complete_rollout,136,1.8730036073302847
400,complete_rollout,137,1.8730487178592967
400,complete_rollout,138,1.8730911953333476
400,complete_rollout,139,1.8729708618565744
400,complete_rollout,140,1.873071731332667
400,complete_rollout,141,1.8730036073302847
400,complete_rollout,142,1.8730681818599775
400,complete_rollout,143,1.8730814633330073
400,complete_rollout,144,1.8730292538586157
400,complete_rollout,145,1.8730000578575952
400,complete_rollout,146,1.8730389858589565
400,complete_rollout,147,1.8729805938569146
400,complete_rollout,148,1.8729938753299444
400,complete_rollout,149,1.8729036542719206
400,complete_rollout,150,1.8730584498596372
400,complete_rollout,151,1.8730681818599775
400,complete_rollout,152,1.873042535331646
400,complete_rollout,153,1.8730619993323265
400,complete_rollout,154,1.873026620803655
400,complete_rollout,155,1.8729876928022937
400,complete_rollout,156,1.8731557698630403
400,complete_rollout,157,1.8729682288016134
400,complete_rollout,158,1.8729354833279026
400,complete_rollout,159,1.8729319338552128
400,complete_rollout,160,1.8730487178592967
400,complete_rollout,161,1.8730292538586157
400,complete_rollout,162,1.8730292538586157
400,complete_rollout,163,1.8730584498596372
400,complete_rollout,164,1.8730522673319863
400,complete_rollout,165,1.8730814633330073
400,complete_rollout,166,1.873097377860998
400,complete_rollout,167,1.8730328033313057
400,complete_rollout,168,1.872971778274303
400,complete_rollout,169,1.8730036073302847
400,complete_rollout,170,1.8729788772196825
400,complete_rollout,171,1.8731106593340283
400,complete_rollout,172,1.873055816804676
400,complete_rollout,173,1.8729195687999114
400,complete_rollout,174,1.873087645860658
400,complete_rollout,175,1.8730292538586157
400,complete_rollout,176,1.873071731332667
400,complete_rollout,177,1.873094744806037
400,complete_rollout,178,1.8730779138603177
400,complete_rollout,179,1.8731142088067179
400,complete_rollout,180,1.873055816804676
400,complete_rollout,181,1.8730036073302847
400,complete_rollout,182,1.8729611298562339
400,complete_rollout,183,1.872902737854192
400,complete_rollout,184,1.8730168888033145
400,complete_rollout,185,1.8730292538586157
400,complete_rollout,186,1.8730619993323265
400,complete_rollout,187,1.8730195218582757
400,complete_rollout,188,1.872997424802634
400,complete_rollout,189,1.8730097898579354
400,complete_rollout,190,1.8730681818599775
400,complete_rollout,191,1.8730328033313057
400,complete_rollout,192,1.8730814633330073
400,complete_rollout,193,1.873071731332667
400,complete_rollout,194,1.872997424802634
400,complete_rollout,195,1.872990325857255
400,complete_rollout,196,1.8730584498596372
400,complete_rollout,197,1.8730363528039953
400,complete_rollout,198,1.873087645860658
400,complete_rollout,199,1.8730681818599775
400,complete_rollout,200,1.873042535331646
400,complete_rollout,201,1.8730292538586157
400,complete_rollout,202,1.8730292538586157
400,complete_rollout,203,1.873071731332667
400,complete_rollout,204,1.8729513978558936
400,complete_rollout,205,1.8730619993323265
400,complete_rollout,206,1.8731142088067179
400,complete_rollout,207,1.8730779138603177
400,complete_rollout,208,1.8730036073302847
400,complete_rollout,209,1.8729611298562339
400,complete_rollout,210,1.8731106593340283
400,complete_rollout,211,1.8730168888033145
400,complete_rollout,212,1.872990325857255
400,complete_rollout,213,1.8729805938569146
400,complete_rollout,214,1.8729805938569146
400,complete_rollout,215,1.873087645860658
400,complete_rollout,216,1.873042535331646
400,complete_rollout,217,1.8730399022766848
400,complete_rollout,218,1.8730619993323265
400,complete_rollout,219,1.8730655488050163
400,complete_rollout,220,1.872997424802634
400,complete_rollout,221,1.8731168418616786
400,complete_rollout,222,1.8731460378627
400,complete_rollout,223,1.8730036073302847
400,complete_rollout,224,1.8730195218582757
400,complete_rollout,225,1.8729876928022937
400,complete_rollout,226,1.8729549473285831
400,complete_rollout,227,1.8731301233347089
400,complete_rollout,228,1.8730593662773658
400,complete_rollout,229,1.8730460848043358
400,complete_rollout,230,1.8730593662773658
400,complete_rollout,231,1.873087645860658
400,complete_rollout,232,1.8731071098613383
400,complete_rollout,233,1.8729744113292637
400,complete_rollout,234,1.8731398553350491
400,complete_rollout,235,1.8730292538586157
400,complete_rollout,236,1.8729805938569146
400,complete_rollout,237,1.8731593193357299
400,complete_rollout,238,1.8731460378627
400,complete_rollout,239,1.8730036073302847
400,complete_rollout,240,1.8731142088067179
400,complete_rollout,241,1.8730681818599775
400,complete_rollout,242,1.8730230713309655
400,complete_rollout,243,1.8730328033313057
400,complete_rollout,244,1.8731557698630403
400,complete_rollout,245,1.8729938753299444
400,complete_rollout,246,1.8730911953333476
400,complete_rollout,247,1.8730911953333476
400,complete_rollout,248,1.873100927333688
400,complete_rollout,249,1.8730487178592967
400,complete_rollout,250,1.8729682288016134
400,complete_rollout,251,1.8729753277469927
400,complete_rollout,252,1.8730522673319863
400,complete_rollout,253,1.8730097898579354
400,complete_rollout,254,1.8730584498596372
400,complete_rollout,255,1.873087645860658
400,complete_rollout,256,1.8729805938569146
400,complete_rollout,257,1.8730752808053566
400,complete_rollout,258,1.8730779138603177
400,complete_rollout,259,1.8730230713309655
400,complete_rollout,260,1.8730460848043358
400,complete_rollout,261,1.8730097898579354
400,complete_rollout,262,1.872990325857255
400,complete_rollout,263,1.8730000578575952
400,complete_rollout,264,1.872990325857255
400,complete_rollout,265,1.8730681818599775
400,complete_rollout,266,1.8730619993323265
400,complete_rollout,267,1.8731071098613383
400,complete_rollout,268,1.8730292538586157
400,complete_rollout,269,1.8729452153282429
400,complete_rollout,270,1.8730195218582757
400,complete_rollout,271,1.8730522673319863
400,complete_rollout,272,1.8729876928022937
400,complete_rollout,273,1.8731071098613383
400,complete_rollout,274,1.8730389858589565
400,complete_rollout,275,1.873071731332667
400,complete_rollout,276,1.872990325857255
400,complete_rollout,277,1.8730850128056968
400,complete_rollout,278,1.8729938753299444
400,complete_rollout,279,1.8730133393306252
400,complete_rollout,280,1.8730460848043358
400,complete_rollout,281,1.8730460848043358
400,complete_rollout,282,1.873055816804676
400,complete_rollout,283,1.873026620803655
400,complete_rollout,284,1.872997424802634
400,complete_rollout,285,1.8731168418616786
400,complete_rollout,286,1.8730097898579354
400,complete_rollout,287,1.8730195218582757
400,complete_rollout,288,1.8730752808053566
400,complete_rollout,289,1.873087645860658
400,complete_rollout,290,1.873042535331646
400,complete_rollout,291,1.8730195218582757
400,complete_rollout,292,1.8730195218582757
400,complete_rollout,293,1.8728930058538518
400,complete_rollout,294,1.8731203913343686
400,complete_rollout,295,1.8730487178592967
400,complete_rollout,296,1.8730133393306252
400,complete_rollout,297,1.873094744806037
400,complete_rollout,298,1.873055816804676
400,complete_rollout,299,1.8731071098613383
400,learned_occupancy,0,1.873121787177102
400,learned_occupancy,1,1.873011371281743
400,learned_occupancy,2,1.8729214324148111
400,learned_occupancy,3,1.8729949358802107
400,learned_occupancy,4,1.8730740086861053
400,learned_occupancy,5,1.8731543605075678
400,learned_occupancy,6,1.873085710465701
400,learned_occupancy,7,1.8730265540214155
400,learned_occupancy,8,1.8729853483029957
400,learned_occupancy,9,1.8730183936956464
400,learned_occupancy,10,1.8730547905275536
400,learned_occupancy,11,1.8729757387909804
400,learned_occupancy,12,1.8730841987944538
400,learned_occupancy,13,1.8730048947562836
400,learned_occupancy,14,1.873097412606904
400,learned_occupancy,15,1.8729830188113499
400,learned_occupancy,16,1.8729816199045566
400,learned_occupancy,17,1.8730451679282927
400,learned_occupancy,18,1.8731567695011995
400,learned_occupancy,19,1.8729436629133736
400,learned_occupancy,20,1.8730151590396051
400,learned_occupancy,21,1.8731032569235204
400,learned_occupancy,22,1.8729873576878553
400,learned_occupancy,23,1.8729920675633693
400,learned_occupancy,24,1.8730544317820985
400,learned_occupancy,25,1.8729356922788918
400,learned_occupancy,26,1.8729887568074395
400,learned_occupancy,27,1.87306889872607
400,learned_occupancy,28,1.8729914670133323
400,learned_occupancy,29,1.872954439233153
400,learned_occupancy,30,1.8730756579575654
400,learned_occupancy,31,1.8730057196268184
400,learned_occupancy,32,1.8729501634267458
400,learned_occupancy,33,1.8730621114264623
400,learned_occupancy,34,1.8730814498587043
400,learned_occupancy,35,1.8730377005374823
400,learned_occupancy,36,1.8729654252380257
400,learned_occupancy,37,1.8730938815517042
400,learned_occupancy,38,1.872959160596099
400,learned_occupancy,39,1.8730368845312606
400,learned_occupancy,40,1.8731320939072365
400,learned_occupancy,41,1.873032613045298
400,learned_occupancy,42,1.8730934672494366
400,learned_occupancy,43,1.8729462715965277
400,learned_occupancy,44,1.8729423566790475
400,learned_occupancy,45,1.873032536519014
400,learned_occupancy,46,1.8730556908394302
400,learned_occupancy,47,1.8729986488519055
400,learned_occupancy,48,1.8728993880947704
400,learned_occupancy,49,1.8730940862200995
400,learned_occupancy,50,1.8730343380725898
400,learned_occupancy,51,1.8730757782116776
400,learned_occupancy,52,1.873077367317287
400,learned_occupancy,53,1.8730874683619627
400,learned_occupancy,54,1.8730409831175772
400,learned_occupancy,55,1.8730929321887444
400,learned_occupancy,56,1.8730202544876235
400,learned_occupancy,57,1.8731217323858262
400,learned_occupancy,58,1.8730937979944182
400,learned_occupancy,59,1.8730501629222827
400,learned_occupancy,60,1.8730248268492493
400,learned_occupancy,61,1.872905441530448
400,learned_occupancy,62,1.8729474469047542
400,learned_occupancy,63,1.8730860451728248
400,learned_occupancy,64,1.8730295477361343
400,learned_occupancy,65,1.8731623318376611
400,learned_occupancy,66,1.8730054312685196
400,learned_occupancy,67,1.8730308503860649
400,learned_occupancy,68,1.8731335722788562
400,learned_occupancy,69,1.8730136602103158
400,learned_occupancy,70,1.8730339464389898
400,learned_occupancy,71,1.873113671343792
400,learned_occupancy,72,1.8730769446380346
400,learned_occupancy,73,1.8729299208560115
400,learned_occupancy,74,1.8729678517293584
400,learned_occupancy,75,1.8730545824348124
400,learned_occupancy,76,1.873017286534626
400,learned_occupancy,77,1.8730628923122352
400,learned_occupancy,78,1.873056838586109
400,learned_occupancy,79,1.8729288162314506
400,learned_occupancy,80,1.8731256747648886
400,learned_occupancy,81,1.872983096334514
400,learned_occupancy,82,1.8730990132064078
400,learned_occupancy,83,1.8730425973512357
400,learned_occupancy,84,1.8730460062630037
400,learned_occupancy,85,1.87315082832632
400,learned_occupancy,86,1.872996539423335
400,learned_occupancy,87,1.873094159018435
400,learned_occupancy,88,1.873142347577435
400,learned_occupancy,89,1.8730059920111437
400,learned_occupancy,90,1.8730737836917388
400,learned_occupancy,91,1.8729876702311103
400,learned_occupancy,92,1.8729283099469343
400,learned_occupancy,93,1.8731089861076382
400,learned_occupancy,94,1.8730631621277385
400,learned_occupancy,95,1.873061852070607
400,learned_occupancy,96,1.8731094925815677
400,learned_occupancy,97,1.873021628723804
400,learned_occupancy,98,1.8730168900846202
400,learned_occupancy,99,1.8730060560082675
400,learned_occupancy,100,1.8730564639473843
400,learned_occupancy,101,1.8731318851510415
400,learned_occupancy,102,1.8729839629204474
400,learned_occupancy,103,1.8731113010247278
400,learned_occupancy,104,1.8729877596553104
400,learned_occupancy,105,1.8730922810483792
400,learned_occupancy,106,1.8730708282018846
400,learned_occupancy,107,1.873023024780153
400,learned_occupancy,108,1.87308165975112
400,learned_occupancy,109,1.8729911536478496
400,learned_occupancy,110,1.8730935796453863
400,learned_occupancy,111,1.873049652597473
400,learned_occupancy,112,1.8729633870919482
400,learned_occupancy,113,1.873066553206393
400,learned_occupancy,114,1.8730551355709664
400,learned_occupancy,115,1.8730455391486842
400,learned_occupancy,116,1.872902602710324
400,learned_occupancy,117,1.8729515145393762
400,learned_occupancy,118,1.8728938521025842
400,learned_occupancy,119,1.8729485551360714
400,learned_occupancy,120,1.8729598270438654
400,learned_occupancy,121,1.872958985722901
400,learned_occupancy,122,1.8730458226147702
400,learned_occupancy,123,1.8730901237984514
400,learned_occupancy,124,1.8730731993364762
400,learned_occupancy,125,1.8730779597362053
400,learned_occupancy,126,1.8730064871576386
400,learned_occupancy,127,1.8731220925802448
400,learned_occupancy,128,1.8730039193394767
400,learned_occupancy,129,1.872959945819459
400,learned_occupancy,130,1.8731876379128338
400,learned_occupancy,131,1.873037218216369
400,learned_occupancy,132,1.8729220608400758
400,learned_occupancy,133,1.8729846604428904
400,learned_occupancy,134,1.8730081237727425
400,learned_occupancy,135,1.8730573549091034
400,learned_occupancy,136,1.8730097325533337
400,learned_occupancy,137,1.8730387328875755
400,learned_occupancy,138,1.872993879471335
400,learned_occupancy,139,1.8731110987737956
400,learned_occupancy,140,1.8729980505245762
400,learned_occupancy,141,1.873016377920105
400,learned_occupancy,142,1.8730663341349005
400,learned_occupancy,143,1.873129434830844
400,learned_occupancy,144,1.8730377074978397
400,learned_occupancy,145,1.873040330948723
400,learned_occupancy,146,1.8730108934690681
400,learned_occupancy,147,1.8730671200319713
400,learned_occupancy,148,1.873043605783876
400,learned_occupancy,149,1.8730813619172126
400,learned_occupancy,150,1.8729737365410952
400,learned_occupancy,151,1.8730066426625256
400,learned_occupancy,152,1.873062092373474
400,learned_occupancy,153,1.8730072260218407
400,learned_occupancy,154,1.8729984020386201
400,learned_occupancy,155,1.8730204474307497
400,learned_occupancy,156,1.8730315908823505
400,learned_occupancy,157,1.8731236896356833
400,learned_occupancy,158,1.872899522923965
400,learned_occupancy,159,1.8730325593784911
400,learned_occupancy,160,1.8730666331177535
400,learned_occupancy,161,1.8730334618691191
400,learned_occupancy,162,1.8730587639443468
400,learned_occupancy,163,1.8729846984418705
400,learned_occupancy,164,1.87303549439786
400,learned_occupancy,165,1.872914503566224
400,learned_occupancy,166,1.8730532547959333
400,learned_occupancy,167,1.8731169275483
400,learned_occupancy,168,1.8730647493625645
400,learned_occupancy,169,1.8729724583378582
400,learned_occupancy,170,1.8730464664693265
400,learned_occupancy,171,1.8730170367436827
400,learned_occupancy,172,1.873128375998334
400,learned_occupancy,173,1.8730421714950116
400,learned_occupancy,174,1.8731170231960894
400,learned_occupancy,175,1.8730570178795427
400,learned_occupancy,176,1.8729692691338105
400,learned_occupancy,177,1.873000901526068
400,learned_occupancy,178,1.8730808656444762
400,learned_occupancy,179,1.8730457686971997
400,learned_occupancy,180,1.8729716962574727
400,learned_occupancy,181,1.87302977905798
400,learned_occupancy,182,1.8730630563986899
400,learned_occupancy,183,1.8730767141249713
400,learned_occupancy,184,1.8730930805206005
400,learned_occupancy,185,1.8730675367674037
400,learned_occupancy,186,1.8729027167929404
400,learned_occupancy,187,1.8731264680887798
400,learned_occupancy,188,1.873034062699921
400,learned_occupancy,189,1.8730138582525881
400,learned_occupancy,190,1.8729542068661653
400,learned_occupancy,191,1.8730401299885457
400,learned_occupancy,192,1.873095962366988
400,learned_occupancy,193,1.873038377597692
400,learned_occupancy,194,1.873050954366793
400,learned_occupancy,195,1.8729817115166367
400,learned_occupancy,196,1.8729614851754333
400,learned_occupancy,197,1.8730363805503176
400,learned_occupancy,198,1.8730121203881394
400,learned_occupancy,199,1.8729668998581426
400,learned_occupancy,200,1.8730507003322439
400,learned_occupancy,201,1.873092137813126
400,learned_occupancy,202,1.873043807308643
400,learned_occupancy,203,1.8729313827313196
400,learned_occupancy,204,1.873051906163121
400,learned_occupancy,205,1.8731458201369109
400,learned_occupancy,206,1.8729259625085133
400,learned_occupancy,207,1.8730311134908915
400,learned_occupancy,208,1.8730705521152589
400,learned_occupancy,209,1.8730070947521618
400,learned_occupancy,210,1.8730329159709733
400,learned_occupancy,211,1.8730783015799242
400,learned_occupancy,212,1.8730738436141547
400,learned_occupancy,213,1.87295415287786
400,learned_occupancy,214,1.8730519332678974
400,learned_occupancy,215,1.8729858153171168
400,learned_occupancy,216,1.8730417704530773
400,learned_occupancy,217,1.873095520999324
400,learned_occupancy,218,1.8730712458687977
400,learned_occupancy,219,1.872981247332788
400,learned_occupancy,220,1.8731164586810323
400,learned_occupancy,221,1.873002787501735
400,learned_occupancy,222,1.8729946300669789
400,learned_occupancy,223,1.8729598806833336
400,learned_occupancy,224,1.8731056145301077
400,learned_occupancy,225,1.8730383156494625
400,learned_occupancy,226,1.8730896715151797
400,learned_occupancy,227,1.873043183236267
400,learned_occupancy,228,1.8730452364909045
400,learned_occupancy,229,1.8731096189604264
400,learned_occupancy,230,1.8729823200989406
400,learned_occupancy,231,1.8730221527195752
400,learned_occupancy,232,1.8730534714119846
400,learned_occupancy,233,1.872949906986713
400,learned_occupancy,234,1.8729736685833276
400,learned_occupancy,235,1.8729228515459975
400,learned_occupancy,236,1.8729927691179968
400,learned_occupancy,237,1.8730721365393939
400,learned_occupancy,238,1.8730224957346835
400,learned_occupancy,239,1.8730958850771382
400,learned_occupancy,240,1.873099754540283
400,learned_occupancy,241,1.8731690325403136
400,learned_occupancy,242,1.8729903422374352
400,learned_occupancy,243,1.8730187615615201
400,learned_occupancy,244,1.8730139510590678
400,learned_occupancy,245,1.8729672763160325
400,learned_occupancy,246,1.873085341308841
400,learned_occupancy,247,1.873068727272624
400,learned_occupancy,248,1.873018846848697
400,learned_occupancy,249,1.8729696071447384
400,learned_occupancy,250,1.873079297287494
400,learned_occupancy,251,1.8728563068613304
400,learned_occupancy,252,1.8730228757927905
400,learned_occupancy,253,1.8730320698000602
400,learned_occupancy,254,1.8729701822862923
400,learned_occupancy,255,1.872955803606599
400,learned_occupancy,256,1.8729939363194175
400,learned_occupancy,257,1.87297072538114
400,learned_occupancy,258,1.872974145346694
400,learned_occupancy,259,1.8729840700109548
400,learned_occupancy,260,1.8730688002609732
400,learned_occupancy,261,1.8730345886955488
400,learned_occupancy,262,1.8730556725411582
400,learned_occupancy,263,1.8730323443492218
400,learned_occupancy,264,1.8730576908605314
400,learned_occupancy,265,1.8730526226821802
400,learned_occupancy,266,1.8730450636848055
400,learned_occupancy,267,1.8729387654669043
400,learned_occupancy,268,1.8730117674620201
400,learned_occupancy,269,1.8730198473191424
400,learned_occupancy,270,1.873022616334844
400,learned_occupancy,271,1.8730615375892106
400,learned_occupancy,272,1.8729684606498975
400,learned_occupancy,273,1.8729931904124115
400,learned_occupancy,274,1.873031931090923
400,learned_occupancy,275,1.872982398113314
400,learned_occupancy,276,1.8729936068875492
400,learned_occupancy,277,1.872963092478284
400,learned_occupancy,278,1.8730398573816118
400,learned_occupancy,279,1.8731029350987847
400,learned_occupancy,280,1.8729651860077465
400,learned_occupancy,281,1.8731205062497795
400,learned_occupancy,282,1.8730252838133972
400,learned_occupancy,283,1.873095679509693
400,learned_occupancy,284,1.8729575052865757
400,learned_occupancy,285,1.873085463462197
400,learned_occupancy,286,1.8730708032223284
400,learned_occupancy,287,1.8730194498441912
400,learned_occupancy,288,1.8729475964216502
400,learned_occupancy,289,1.8730428609814502
400,learned_occupancy,290,1.8729979162082744
400,learned_occupancy,291,1.8730837361033523
400,learned_occupancy,292,1.8730652100364025
400,learned_occupancy,293,1.8730937538160968
400,learned_occupancy,294,1.8730914101093585
400,learned_occupancy,295,1.8731158087727844
400,learned_occupancy,296,1.87310705620991
400,learned_occupancy,297,1.8730421133259298
400,learned_occupancy,298,1.8730323920554295
400,learned_occupancy,299,1.8731265151490064
400,oracle_tail,0,1.8730550972291824
400,oracle_tail,1,1.8729885667178754
400,oracle_tail,2,1.8730231216426472
400,oracle_tail,3,1.8730277465744003
400,oracle_tail,4,1.8730863690299955
400,oracle_tail,5,1.8731025034565207
400,oracle_tail,6,1.8730656246813218
400,oracle_tail,7,1.8730770122174452
400,oracle_tail,8,1.8730124748662333
400,oracle_tail,9,1.8730532536115512
400,oracle_tail,10,1.8729687869685765
400,oracle_tail,11,1.8730648803340657
400,oracle_tail,12,1.873009447789989
400,oracle_tail,13,1.8730565941738329
400,oracle_tail,14,1.8730578756570926
400,oracle_tail,15,1.873081541111562
400,oracle_tail,16,1.873068784043179
400,oracle_tail,17,1.8731052375379686
400,oracle_tail,18,1.8731356111102995
400,oracle_tail,19,1.8730029898667635
400,oracle_tail,20,1.8730431911034986
400,oracle_tail,21,1.8731428943228026
400,oracle_tail,22,1.87302185279611
400,oracle_tail,23,1.873026137338355
400,oracle_tail,24,1.8730999616773223
400,oracle_tail,25,1.8730675370171352
400,oracle_tail,26,1.8730177323308412
400,oracle_tail,27,1.8730737084205216
400,oracle_tail,28,1.8730637591034935
400,oracle_tail,29,1.8730406899988044
400,oracle_tail,30,1.873074014090247
400,oracle_tail,31,1.873041359602642
400,oracle_tail,32,1.8729150438542146
400,oracle_tail,33,1.8730024873118427
400,oracle_tail,34,1.873038064363105
400,oracle_tail,35,1.873068610037216
400,oracle_tail,36,1.8729676695493636
400,oracle_tail,37,1.8730911280841434
400,oracle_tail,38,1.8730445278463135
400,oracle_tail,39,1.8730379812801474
400,oracle_tail,40,1.8730785096689007
400,oracle_tail,41,1.8730367079202908
400,oracle_tail,42,1.8730682776869374
400,oracle_tail,43,1.8730184753771753
400,oracle_tail,44,1.872999254280498
400,oracle_tail,45,1.8730348488625865
400,oracle_tail,46,1.8729790441707295
400,oracle_tail,47,1.8730772087974155
400,oracle_tail,48,1.8730185642190427
400,oracle_tail,49,1.8730814614697386
400,oracle_tail,50,1.8730422132379618
400,oracle_tail,51,1.8730327432846159
400,oracle_tail,52,1.8730707895225007
400,oracle_tail,53,1.8730441182100603
400,oracle_tail,54,1.8730749735019863
400,oracle_tail,55,1.87312876606392
400,oracle_tail,56,1.8730639117655892
400,oracle_tail,57,1.8730828330911524
400,oracle_tail,58,1.8731099183512012
400,oracle_tail,59,1.8730644729876196
400,oracle_tail,60,1.8730322284991172
400,oracle_tail,61,1.8730176984752753
400,oracle_tail,62,1.873061070653445
400,oracle_tail,63,1.873078997801001
400,oracle_tail,64,1.8730552759060444
400,oracle_tail,65,1.873023480553222
400,oracle_tail,66,1.8729814671410079
400,oracle_tail,67,1.8730768190875338
400,oracle_tail,68,1.8730835973986004
400,oracle_tail,69,1.8730297046765323
400,oracle_tail,70,1.8730678202777458
400,oracle_tail,71,1.873094739747122
400,oracle_tail,72,1.872958131087985
400,oracle_tail,73,1.8729979925017206
400,oracle_tail,74,1.8729827697659815
400,oracle_tail,75,1.8731040427647556
400,oracle_tail,76,1.873079661964603
400,oracle_tail,77,1.8730570104809643
400,oracle_tail,78,1.8730447543742346
400,oracle_tail,79,1.8730264624593653
400,oracle_tail,80,1.8730785570061805
400,oracle_tail,81,1.8730169278775681
400,oracle_tail,82,1.873095038642426
400,oracle_tail,83,1.8730105396140546
400,oracle_tail,84,1.873031872689455
400,oracle_tail,85,1.8730810718237276
400,oracle_tail,86,1.8729731698587673
400,oracle_tail,87,1.8730463739062488
400,oracle_tail,88,1.873125817303845
400,oracle_tail,89,1.8730736241377608
