budget_per_group,method,replication,panel_mean_estimate
400,complete_rollout,120,1.767464226814488
400,complete_rollout,121,1.766869463842896
400,complete_rollout,122,1.7665309306959531
400,complete_rollout,123,1.7668314963462128
400,complete_rollout,124,1.766306092744197
400,complete_rollout,125,1.7666514279088552
400,complete_rollout,126,1.7675713904772714
400,complete_rollout,127,1.7671344140393916
400,complete_rollout,128,1.7663699651117666
400,complete_rollout,129,1.766918926225641
400,complete_rollout,130,1.7668813057046637
400,complete_rollout,131,1.7671089949188612
400,complete_rollout,132,1.7672810800646754
400,complete_rollout,133,1.7671484511628037
400,complete_rollout,134,1.7660273397220518
400,complete_rollout,135,1.7670542860758889
400,complete_rollout,136,1.7674143969283223
400,complete_rollout,137,1.7670383702700971
400,complete_rollout,138,1.7666925866981442
400,complete_rollout,139,1.7670661852301202
400,complete_rollout,140,1.7668007480139034
400,complete_rollout,141,1.7667561367607638
400,complete_rollout,142,1.7672904335474044
400,complete_rollout,143,1.7673277950438935
400,complete_rollout,144,1.7664464397007333
400,complete_rollout,145,1.7666771915777226
400,complete_rollout,146,1.76676236700713
400,complete_rollout,147,1.7669688567191182
400,complete_rollout,148,1.767328481196518
400,complete_rollout,149,1.7671885129354643
400,complete_rollout,150,1.7663224123487333
400,complete_rollout,151,1.7673711828984529
400,complete_rollout,152,1.7660926817402582
400,complete_rollout,153,1.76667242827347
400,complete_rollout,154,1.7670263263647925
400,complete_rollout,155,1.767474300950326
400,complete_rollout,156,1.7678031779398944
400,complete_rollout,157,1.7670121929586058
400,complete_rollout,158,1.766001576134064
400,complete_rollout,159,1.7673023381169681
400,complete_rollout,160,1.7667863763011857
400,complete_rollout,161,1.7677485795625167
400,complete_rollout,162,1.7666560156943947
400,complete_rollout,163,1.7664936938163576
400,complete_rollout,164,1.766765601863356
400,complete_rollout,165,1.767225240645006
400,complete_rollout,166,1.7660452329283394
400,complete_rollout,167,1.7666700394095896
400,complete_rollout,168,1.7665412865042125
400,complete_rollout,169,1.767045214988812
400,complete_rollout,170,1.766804084019599
400,complete_rollout,171,1.7666770368421123
400,complete_rollout,172,1.767155144537925
400,complete_rollout,173,1.7668957839640649
400,complete_rollout,174,1.7672810265207253
400,complete_rollout,175,1.767394520133764
400,complete_rollout,176,1.7665991725559231
400,complete_rollout,177,1.7665992512714057
400,complete_rollout,178,1.7669955198154552
400,complete_rollout,179,1.7664656917209904
400,complete_rollout,180,1.7670031731140958
400,complete_rollout,181,1.7667433231896235
400,complete_rollout,182,1.7674714609235034
400,complete_rollout,183,1.767199270169299
400,complete_rollout,184,1.767593530073029
400,complete_rollout,185,1.7667160228045038
400,complete_rollout,186,1.7679415471246875
400,complete_rollout,187,1.766906314000872
400,complete_rollout,188,1.7668395002964308
400,complete_rollout,189,1.7671498789378588
400,complete_rollout,190,1.7669273234319014
400,complete_rollout,191,1.7672545072278447
400,complete_rollout,192,1.7672120351900131
400,complete_rollout,193,1.767117840117857
400,complete_rollout,194,1.7667844927902043
400,complete_rollout,195,1.7666875759133234
400,complete_rollout,196,1.7667670994813343
400,complete_rollout,197,1.7670586627233857
400,complete_rollout,198,1.7669822910929616
400,complete_rollout,199,1.7665893465070999
400,complete_rollout,200,1.7671715233489662
400,complete_rollout,201,1.7671708367844168
400,complete_rollout,202,1.7670492436464535
400,complete_rollout,203,1.7668918359882673
400,complete_rollout,204,1.7670660794464303
400,complete_rollout,205,1.7676159376967226
400,complete_rollout,206,1.766991109583673
400,complete_rollout,207,1.766660405101103
400,complete_rollout,208,1.7666143112878476
400,complete_rollout,209,1.766769052871827
400,complete_rollout,210,1.7673626542718877
400,complete_rollout,211,1.7669844587769434
400,complete_rollout,212,1.7669353834361012
400,complete_rollout,213,1.7667330008902615
400,complete_rollout,214,1.7675481017405357
400,complete_rollout,215,1.7668764253388116
400,complete_rollout,216,1.7676493391549741
400,complete_rollout,217,1.7669050005874698
400,complete_rollout,218,1.7675202833598072
400,complete_rollout,219,1.7666538852107359
400,complete_rollout,220,1.767558102426742
400,complete_rollout,221,1.7666770919741268
400,complete_rollout,222,1.7670099991737993
400,complete_rollout,223,1.7659623796450572
400,complete_rollout,224,1.766949829137432
400,complete_rollout,225,1.7666445235956467
400,complete_rollout,226,1.7673522249754305
400,complete_rollout,227,1.7662942869933653
400,complete_rollout,228,1.767898656465165
400,complete_rollout,229,1.7676302465020692
400,complete_rollout,230,1.7666783558013694
400,complete_rollout,231,1.7671539979026576
400,complete_rollout,232,1.7671668532927125
400,complete_rollout,233,1.7680281975475327
400,complete_rollout,234,1.7672037684726924
400,complete_rollout,235,1.7665171996544395
400,complete_rollout,236,1.7677723444336957
400,complete_rollout,237,1.767171389409601
400,complete_rollout,238,1.7667318147167494
400,complete_rollout,239,1.7673752718784754
400,complete_rollout,240,1.766784863140645
400,complete_rollout,241,1.7668253361362927
400,complete_rollout,242,1.7667829219800553
400,complete_rollout,243,1.767064937214615
400,complete_rollout,244,1.7672098166591754
400,complete_rollout,245,1.7667273043180571
400,complete_rollout,246,1.7671391841450528
400,complete_rollout,247,1.7667463068146796
400,complete_rollout,248,1.7666258243613373
400,complete_rollout,249,1.7667927428423764
400,complete_rollout,250,1.7673678311604482
400,complete_rollout,251,1.7673898521886096
400,complete_rollout,252,1.7665291048256577
400,complete_rollout,253,1.766861695099015
400,complete_rollout,254,1.7670960434364327
400,complete_rollout,255,1.7671202125513623
400,complete_rollout,256,1.7665030748009716
400,complete_rollout,257,1.767043627908415
400,complete_rollout,258,1.7675020772886
400,complete_rollout,259,1.7667932824970256
400,complete_rollout,260,1.7668505985115233
400,complete_rollout,261,1.7674971413742968
400,complete_rollout,262,1.7670594646451525
400,complete_rollout,263,1.7667845325812725
400,complete_rollout,264,1.7666818044679067
400,complete_rollout,265,1.7672248222268578
400,complete_rollout,266,1.7666612998002256
400,complete_rollout,267,1.7681516131481143
400,complete_rollout,268,1.7670615286070674
400,complete_rollout,269,1.7672722938313175
400,complete_rollout,270,1.767443226768957
400,complete_rollout,271,1.7669891271191178
400,complete_rollout,272,1.7664854513656032
400,complete_rollout,273,1.7663676868176663
400,complete_rollout,274,1.766651937083362
400,complete_rollout,275,1.7669453127532588
400,complete_rollout,276,1.7673305081769428
400,complete_rollout,277,1.767384009918429
400,complete_rollout,278,1.767144312561546
400,complete_rollout,279,1.7669035777809403
400,complete_rollout,280,1.7677458393679815
400,complete_rollout,281,1.7670778835376302
400,complete_rollout,282,1.766923253742919
400,complete_rollout,283,1.7673784926209029
400,complete_rollout,284,1.7665832529770225
400,complete_rollout,285,1.7666828956343397
400,complete_rollout,286,1.7670157010427388
400,complete_rollout,287,1.7667123677969654
400,complete_rollout,288,1.7669333644602216
400,complete_rollout,289,1.7669686895847325
400,complete_rollout,290,1.7669486781946058
400,complete_rollout,291,1.766746770913055
400,complete_rollout,292,1.7663912235383765
400,complete_rollout,293,1.7668090326310837
400,complete_rollout,294,1.7668155732767905
400,complete_rollout,295,1.7666191352274074
400,complete_rollout,296,1.766869485208685
400,complete_rollout,297,1.7663283178250282
400,complete_rollout,298,1.7668321950597659
400,complete_rollout,299,1.7665738132276891
400,learned_occupancy,0,1.7665225673272473
400,learned_occupancy,1,1.7669206239512807
400,learned_occupancy,2,1.7672121536013086
400,learned_occupancy,3,1.7669753780234492
400,learned_occupancy,4,1.766581518414813
400,learned_occupancy,5,1.7664545570235919
400,learned_occupancy,6,1.766591528002281
400,learned_occupancy,7,1.7674163595497263
400,learned_occupancy,8,1.7672337322933789
400,learned_occupancy,9,1.7666628254726715
400,learned_occupancy,10,1.7673941599354093
400,learned_occupancy,11,1.7671792284704668
400,learned_occupancy,12,1.7671021151026989
400,learned_occupancy,13,1.7676966735778672
400,learned_occupancy,14,1.7668473425015583
400,learned_occupancy,15,1.7671751181273294
400,learned_occupancy,16,1.7669774668298244
400,learned_occupancy,17,1.7664293518672534
400,learned_occupancy,18,1.7670561221434888
400,learned_occupancy,19,1.766638594577733
400,learned_occupancy,20,1.7663027062261005
400,learned_occupancy,21,1.767672982382595
400,learned_occupancy,22,1.7672003737957251
400,learned_occupancy,23,1.7668310535438503
400,learned_occupancy,24,1.7662168795635915
400,learned_occupancy,25,1.7673393292251445
400,learned_occupancy,26,1.7675082292538633
400,learned_occupancy,27,1.7680621372445577
400,learned_occupancy,28,1.7669547482338013
400,learned_occupancy,29,1.7667772891393982
400,learned_occupancy,30,1.7670183688044876
400,learned_occupancy,31,1.766643034037037
400,learned_occupancy,32,1.7667378454581317
400,learned_occupancy,33,1.7672601719414045
400,learned_occupancy,34,1.7670931456904748
400,learned_occupancy,35,1.7671763856533709
400,learned_occupancy,36,1.7671024331054779
400,learned_occupancy,37,1.7672678540089632
400,learned_occupancy,38,1.7671374573718932
400,learned_occupancy,39,1.7672294440376004
400,learned_occupancy,40,1.766697421661519
400,learned_occupancy,41,1.7669886277544513
400,learned_occupancy,42,1.7667318421389187
400,learned_occupancy,43,1.7661219664799543
400,learned_occupancy,44,1.766880726280628
400,learned_occupancy,45,1.7663049756695162
400,learned_occupancy,46,1.767641982180564
400,learned_occupancy,47,1.768072212193224
400,learned_occupancy,48,1.7668681435433227
400,learned_occupancy,49,1.7661719935557454
400,learned_occupancy,50,1.7674459391941992
400,learned_occupancy,51,1.7679849524097304
400,learned_occupancy,52,1.7663674038496384
400,learned_occupancy,53,1.7664894234825266
400,learned_occupancy,54,1.7673955356461075
400,learned_occupancy,55,1.7678972381185432
400,learned_occupancy,56,1.7669913215642377
400,learned_occupancy,57,1.7665868848271458
400,learned_occupancy,58,1.767078296832735
400,learned_occupancy,59,1.7669905776172397
400,learned_occupancy,60,1.7664635942756277
400,learned_occupancy,61,1.7673068884584324
400,learned_occupancy,62,1.7669082770370117
400,learned_occupancy,63,1.7666251118736593
400,learned_occupancy,64,1.766886065982319
400,learned_occupancy,65,1.7668275480735043
400,learned_occupancy,66,1.766694432488318
400,learned_occupancy,67,1.7679197417461743
400,learned_occupancy,68,1.7671397332174292
400,learned_occupancy,69,1.7673156518056594
400,learned_occupancy,70,1.7676177069052692
400,learned_occupancy,71,1.7672605764263605
400,learned_occupancy,72,1.7680039989460579
400,learned_occupancy,73,1.7669897183551961
400,learned_occupancy,74,1.7678323502201116
400,learned_occupancy,75,1.7668103685250611
400,learned_occupancy,76,1.7667258137016848
400,learned_occupancy,77,1.7665611774877634
400,learned_occupancy,78,1.7670441436602935
400,learned_occupancy,79,1.7675166506974305
400,learned_occupancy,80,1.7671799380560713
400,learned_occupancy,81,1.7664619541039845
400,learned_occupancy,82,1.766888522943421
400,learned_occupancy,83,1.766407366437005
400,learned_occupancy,84,1.7663521957585149
400,learned_occupancy,85,1.7667255845898069
400,learned_occupancy,86,1.766265177740294
400,learned_occupancy,87,1.7665586783162537
400,learned_occupancy,88,1.7668226128475126
400,learned_occupancy,89,1.7668261037790867
400,learned_occupancy,90,1.767093728356808
400,learned_occupancy,91,1.7670555408801696
400,learned_occupancy,92,1.7672323634572484
400,learned_occupancy,93,1.7667529753291251
400,learned_occupancy,94,1.7673032424440966
400,learned_occupancy,95,1.767229697530879
400,learned_occupancy,96,1.7665608964397435
400,learned_occupancy,97,1.7672477034107619
400,learned_occupancy,98,1.7673975030952354
400,learned_occupancy,99,1.7674385133379542
400,learned_occupancy,100,1.7666764584649957
400,learned_occupancy,101,1.7671249792037877
400,learned_occupancy,102,1.7670670100812649
400,learned_occupancy,103,1.7675048331977368
400,learned_occupancy,104,1.7671176720410953
400,learned_occupancy,105,1.7670462703990746
400,learned_occupancy,106,1.7665178585314225
400,learned_occupancy,107,1.7668332734945462
400,learned_occupancy,108,1.7668930493083297
400,learned_occupancy,109,1.7669814005576885
400,learned_occupancy,110,1.7671553288868729
400,learned_occupancy,111,1.7665770694170435
400,learned_occupancy,112,1.7667002318212397
400,learned_occupancy,113,1.7669926896582984
400,learned_occupancy,114,1.766971797856516
400,learned_occupancy,115,1.7666007649930386
400,learned_occupancy,116,1.7670453255609566
400,learned_occupancy,117,1.7664106772136492
400,learned_occupancy,118,1.7673240865235642
400,learned_occupancy,119,1.7656570137971992
400,learned_occupancy,120,1.7666354385543295
400,learned_occupancy,121,1.7662790062664961
400,learned_occupancy,122,1.7664443475673592
400,learned_occupancy,123,1.7669711979359823
400,learned_occupancy,124,1.7669323737872897
400,learned_occupancy,125,1.7666934058318253
400,learned_occupancy,126,1.7670179863821989
400,learned_occupancy,127,1.7671441885872223
400,learned_occupancy,128,1.766733650654201
400,learned_occupancy,129,1.766671638881117
400,learned_occupancy,130,1.7665520291671917
400,learned_occupancy,131,1.7664495702993783
400,learned_occupancy,132,1.7669958782175177
400,learned_occupancy,133,1.7673910277161995
400,learned_occupancy,134,1.76639034229384
400,learned_occupancy,135,1.767146629190775
400,learned_occupancy,136,1.7665466885021857
400,learned_occupancy,137,1.7673074465077498
400,learned_occupancy,138,1.7670289531469323
400,learned_occupancy,139,1.7676254551403665
400,learned_occupancy,140,1.7669645764501127
400,learned_occupancy,141,1.7673744823768442
400,learned_occupancy,142,1.7673340460569598
400,learned_occupancy,143,1.7676401770167096
400,learned_occupancy,144,1.7676262110965084
400,learned_occupancy,145,1.7674098877274786
400,learned_occupancy,146,1.7672495652308329
400,learned_occupancy,147,1.767133116359449
400,learned_occupancy,148,1.7668233136117135
400,learned_occupancy,149,1.7665725591178454
400,learned_occupancy,150,1.7669268843496182
400,learned_occupancy,151,1.7660844663967965
400,learned_occupancy,152,1.766725728081586
400,learned_occupancy,153,1.7667073809095106
400,learned_occupancy,154,1.7670689718109518
400,learned_occupancy,155,1.7668774332648047
400,learned_occupancy,156,1.7671455185127565
400,learned_occupancy,157,1.7674587832016484
400,learned_occupancy,158,1.7672243964560126
400,learned_occupancy,159,1.767106501744737
400,learned_occupancy,160,1.767288072687551
400,learned_occupancy,161,1.766903683038443
400,learned_occupancy,162,1.7669601322717647
400,learned_occupancy,163,1.7676706980301173
400,learned_occupancy,164,1.7667692694207977
400,learned_occupancy,165,1.7665904852695278
400,learned_occupancy,166,1.7667502103422101
400,learned_occupancy,167,1.7674983630429137
400,learned_occupancy,168,1.7663354504786397
400,learned_occupancy,169,1.7676603854721733
400,learned_occupancy,170,1.7669483900113943
400,learned_occupancy,171,1.7667405069809723
400,learned_occupancy,172,1.7673884810289844
400,learned_occupancy,173,1.7667281900804763
400,learned_occupancy,174,1.7675704560638836
400,learned_occupancy,175,1.7665930695508292
400,learned_occupancy,176,1.7672436846078063
400,learned_occupancy,177,1.7672364179739228
400,learned_occupancy,178,1.7664864294733433
400,learned_occupancy,179,1.7672840762676643
400,learned_occupancy,180,1.767015724390741
400,learned_occupancy,181,1.7678477676837492
400,learned_occupancy,182,1.767118702157602
400,learned_occupancy,183,1.7662018464395723
400,learned_occupancy,184,1.7665991547089854
400,learned_occupancy,185,1.7667950750428023
400,learned_occupancy,186,1.7668968709464994
400,learned_occupancy,187,1.7669340119207306
400,learned_occupancy,188,1.7668983891919883
400,learned_occupancy,189,1.7671584248561956
400,learned_occupancy,190,1.7663829502812427
400,learned_occupancy,191,1.7670050983865775
400,learned_occupancy,192,1.7667897906060472
400,learned_occupancy,193,1.7667709708881367
400,learned_occupancy,194,1.767174753696539
400,learned_occupancy,195,1.7676495874270788
400,learned_occupancy,196,1.7666900143026407
400,learned_occupancy,197,1.7676214839300375
400,learned_occupancy,198,1.7656075187223887
400,learned_occupancy,199,1.767444856239764
400,learned_occupancy,200,1.7665622390450428
400,learned_occupancy,201,1.7663194059955645
400,learned_occupancy,202,1.7667221505784914
400,learned_occupancy,203,1.7667266216833177
400,learned_occupancy,204,1.766369770848656
400,learned_occupancy,205,1.7673444354278944
400,learned_occupancy,206,1.7671714562312886
400,learned_occupancy,207,1.7671942563070928
400,learned_occupancy,208,1.7664330985631602
400,learned_occupancy,209,1.7664419497212156
400,learned_occupancy,210,1.7669300839874742
400,learned_occupancy,211,1.7669625468845371
400,learned_occupancy,212,1.7662102184985538
400,learned_occupancy,213,1.7666704589217517
400,learned_occupancy,214,1.766705761091076
400,learned_occupancy,215,1.7676331525568407
400,learned_occupancy,216,1.766200890258104
400,learned_occupancy,217,1.7663423645626597
400,learned_occupancy,218,1.7671910514749312
400,learned_occupancy,219,1.7658283305773057
400,learned_occupancy,220,1.7677947104127762
400,learned_occupancy,221,1.7672239478921405
400,learned_occupancy,222,1.7672675551954387
400,learned_occupancy,223,1.7669369798163057
400,learned_occupancy,224,1.7669939127170848
400,learned_occupancy,225,1.7670009228875136
400,learned_occupancy,226,1.7670118738529426
400,learned_occupancy,227,1.7671862687838629
400,learned_occupancy,228,1.7674231913004288
400,learned_occupancy,229,1.767393343212088
400,learned_occupancy,230,1.76697640675697
400,learned_occupancy,231,1.7669657272350705
400,learned_occupancy,232,1.7659842608328213
400,learned_occupancy,233,1.7670842413666512
400,learned_occupancy,234,1.7671676240219483
400,learned_occupancy,235,1.7665481544175734
400,learned_occupancy,236,1.7666308967637974
400,learned_occupancy,237,1.7665986442181352
400,learned_occupancy,238,1.7674270982970715
400,learned_occupancy,239,1.7671073676948368
400,learned_occupancy,240,1.7665046199154566
400,learned_occupancy,241,1.7679456054117741
400,learned_occupancy,242,1.7670022301142136
400,learned_occupancy,243,1.7665914155592313
400,learned_occupancy,244,1.767103325906633
400,learned_occupancy,245,1.767308068559171
400,learned_occupancy,246,1.7658439870091411
400,learned_occupancy,247,1.7674422878727003
400,learned_occupancy,248,1.7663663008886852
400,learned_occupancy,249,1.7671691369954425
400,learned_occupancy,250,1.766317721439305
400,learned_occupancy,251,1.766788446460261
400,learned_occupancy,252,1.766793863856281
400,learned_occupancy,253,1.767015657809245
400,learned_occupancy,254,1.7672333678421839
400,learned_occupancy,255,1.7670125656885372
400,learned_occupancy,256,1.766341753892872
400,learned_occupancy,257,1.7671124142070012
400,learned_occupancy,258,1.7667876096441424
400,learned_occupancy,259,1.766806747470249
400,learned_occupancy,260,1.7671411974355349
400,learned_occupancy,261,1.7663707386102232
400,learned_occupancy,262,1.767126484358912
400,learned_occupancy,263,1.767082624577861
400,learned_occupancy,264,1.767454604000176
400,learned_occupancy,265,1.767029925898165
400,learned_occupancy,266,1.7672707866784418
400,learned_occupancy,267,1.7674274611193959
400,learned_occupancy,268,1.7675243171040638
400,learned_occupancy,269,1.767454817385653
400,learned_occupancy,270,1.767054147702689
400,learned_occupancy,271,1.766723945241059
400,learned_occupancy,272,1.7665480648738636
400,learned_occupancy,273,1.7682621604558468
400,learned_occupancy,274,1.766787073443244
400,learned_occupancy,275,1.767591080251568
400,learned_occupancy,276,1.7674360606389887
400,learned_occupancy,277,1.7667983459876944
400,learned_occupancy,278,1.7667055524648887
400,learned_occupancy,279,1.7674195530269459
400,learned_occupancy,280,1.766422351425632
400,learned_occupancy,281,1.7670912358735351
400,learned_occupancy,282,1.767271873951579
400,learned_occupancy,283,1.7671528298976409
400,learned_occupancy,284,1.766351891065491
400,learned_occupancy,285,1.7672178405358046
400,learned_occupancy,286,1.7666427941840745
400,learned_occupancy,287,1.7667849388423038
400,learned_occupancy,288,1.7675567448034368
400,learned_occupancy,289,1.7667155771853045
400,learned_occupancy,290,1.7672471237521596
400,learned_occupancy,291,1.7671268984333859
400,learned_occupancy,292,1.7673496091474123
400,learned_occupancy,293,1.7665901421250891
400,learned_occupancy,294,1.766885994353264
400,learned_occupancy,295,1.7665215544355155
400,learned_occupancy,296,1.7662885142462867
400,learned_occupancy,297,1.7675985492575472
400,learned_occupancy,298,1.7668086787890125
400,learned_occupancy,299,1.7672371970644674
400,oracle_tail,0,1.7670754617585056
400,oracle_tail,1,1.766800014248991
400,oracle_tail,2,1.7671784461721318
400,oracle_tail,3,1.7670534412557233
400,oracle_tail,4,1.7669957453225857
400,oracle_tail,5,1.7669094583647513
400,oracle_tail,6,1.7667013332345696
400,oracle_tail,7,1.7671704538937276
400,oracle_tail,8,1.7670949782331773
400,oracle_tail,9,1.7666743954184283
400,oracle_tail,10,1.7669015702637247
400,oracle_tail,11,1.76719584656747
400,oracle_tail,12,1.767155567958364
400,oracle_tail,13,1.7670523821369892
400,oracle_tail,14,1.7666369415011058
400,oracle_tail,15,1.7673709512008369
400,oracle_tail,16,1.767310904347526
400,oracle_tail,17,1.7662895748961134
400,oracle_tail,18,1.7668502828299468
400,oracle_tail,19,1.76701277584395
400,oracle_tail,20,1.766693827746971
400,oracle_tail,21,1.767539710454661
400,oracle_tail,22,1.7667272511457939
400,oracle_tail,23,1.7665289293292463
400,oracle_tail,24,1.7663727126730335
400,oracle_tail,25,1.7671536355700082
400,oracle_tail,26,1.767579610965774
400,oracle_tail,27,1.7670785230867063
400,oracle_tail,28,1.7671308895534643
400,oracle_tail,29,1.7667839055190415
400,oracle_tail,30,1.7667319497930853
400,oracle_tail,31,1.7665899240728566
400,oracle_tail,32,1.7670025501651212
400,oracle_tail,33,1.7670479775435712
400,oracle_tail,34,1.7669386930704585
400,oracle_tail,35,1.7672271812449958
400,oracle_tail,36,1.7671462984500033
400,oracle_tail,37,1.7667191560714095
400,oracle_tail,38,1.7671226867603613
400,oracle_tail,39,1.767102676839309
400,oracle_tail,40,1.7667743573567136
400,oracle_tail,41,1.767067129124322
400,oracle_tail,42,1.7670603043471391
400,oracle_tail,43,1.7666165366864859
400,oracle_tail,44,1.7668912288649097
400,oracle_tail,45,1.7667440552274223
400,oracle_tail,46,1.767551625657797
400,oracle_tail,47,1.7674732460824938
400,oracle_tail,48,1.767047941953114
400,oracle_tail,49,1.7667713226452024
400,oracle_tail,50,1.766965794682481
400,oracle_tail,51,1.7671758410314686
400,oracle_tail,52,1.7666744501873137
400,oracle_tail,53,1.7666458841981676
400,oracle_tail,54,1.7670875417336105
400,oracle_tail,55,1.7673652895224703
400,oracle_tail,56,1.7670668708467567
400,oracle_tail,57,1.7666338330000837
400,oracle_tail,58,1.7668229759610117
400,oracle_tail,59,1.7669844528786007
400,oracle_tail,60,1.7668271165480254
400,oracle_tail,61,1.7672624589165609
400,oracle_tail,62,1.767111401235479
400,oracle_tail,63,1.7668978809880809
400,oracle_tail,64,1.766833458599163
400,oracle_tail,65,1.7666906395950175
400,oracle_tail,66,1.766604867731707
400,oracle_tail,67,1.767379458023143
400,oracle_tail,68,1.7672932268287145
400,oracle_tail,69,1.7668657180155265
400,oracle_tail,70,1.767207213523259
400,oracle_tail,71,1.7666302273943213
400,oracle_tail,72,1.76770551813482
400,oracle_tail,73,1.76742935457583
400,oracle_tail,74,1.7672110071301401
400,oracle_tail,75,1.7668680897213043
400,oracle_tail,76,1.7672056729155392
400,oracle_tail,77,1.7667213279771314
400,oracle_tail,78,1.7670221564197905
400,oracle_tail,79,1.7673362485025301
400,oracle_tail,80,1.7670804139803926
400,oracle_tail,81,1.7668341045428233
400,oracle_tail,82,1.7670909861942619
400,oracle_tail,83,1.7667469697175446
400,oracle_tail,84,1.7665221996234755
400,oracle_tail,85,1.76694162032199
400,oracle_tail,86,1.7671949397235434
400,oracle_tail,87,1.7667711648816367
400,oracle_tail,88,1.767213041500122
